tdat,season,visitID,surveyID,date,dts,dtf,bidID,trmt,area,observer,approach,wind,heat,precip,clouds,dry,moist,flooded,green,dead,straw,bare,residue,stub50,stub200,veg50,veg200,water50,water200,program,ID,IDNUM,comments,cover,clods,levee,American.Avocet,Baird.s.Sandpiper,Bar.tailed.Godwit,Black.bellied.Plover,Black.necked.Stilt,Dunlin,Greater.Yellowlegs,Killdeer,Least.Sandpiper,Lesser.Yellowlegs,Long.billed.Curlew,Long.billed.Dowitcher,Marbled.Godwit,Pectoral.Sandpiper,Red.necked.Phalarope,Semipalmated.Plover,Solitary.sandpiper,Unidentified.Dowitcher,Unidentified.Peep,Unidentified.Phalarope,Unidentified.Plover,Unidentified.shorebird,Unidentified.Yellowlegs,Western.Sandpiper,Whimbrel,Wilson.s.Phalarope,Wilson.s.Snipe,American.Bittern,Caspian.Tern,Cattle.Egret,Forster.s.Tern,Great.Blue.Heron,Great.Egret,Green.Heron,Sandhill.Crane,Snowy.Egret,White.faced.Ibis,American.Wigeon,Blue.winged.Teal,Bufflehead,Cackling.Goose,Canada.Goose,Canvasback,Cinnamon.Teal,Common.Gallinule,Eared.Grebe,Eurasian.Wigeon,Gadwall,Goldeneye,Greater.White.fronted.Goose,Green.winged.Teal,Horned.Grebe,Lesser.Scaup,Mallard,Mute.Swan,Northern.Pintail,Northern.Shoveler,Pied.billed.Grebe,Redhead,Ross.s.Goose,Ruddy.Duck,Snow.Goose,Sora,Trumpeter.Swan,Tundra.Swan,Unidentified.dabbling.duck,Unidentified.dark.Goose,Unidentified.diving.duck,Unidentified.duck,Unidentified.Grebe,Unidentified.Swan,Unidentified.white.Goose,Wood.Duck,Virginia.Rail,American.Coot,Cooper.s.Hawk,Sharp.shinned.Hawk,Red.shouldered.Hawk,Red.tailed.Hawk,Swainson.s.Hawk,Unidentified.Buteo,Double.crested.Cormorant,American.Crow,Common.Raven,Bald.Eagle,Golden.Eagle,American.Kestrel,Merlin,Peregrine.Falcon,Prairie.Falcon,California.Gull,Franklin.s.Gull,Herring.Gull,Ring.billed.Gull,Unidentified.Gull,Unidentified.small.Gull,Northern.Harrier,Belted.Kingfisher,White.tailed.Kite,American.White.Pelican,Turkey.Vulture,stubx,vegx,waterx,totbirds,shorebirds,wadingbirds,waterfowl,density,dens.shore,dens.wader,dens.wfowl,logdens.shore,logdens.wader,logdens.wfowl,richness,rich.shore,rich.wader,rich.wfowl,diversity,div.shore,div.wader,div.wfowl,waterxcm,stubxcm,vegxcm,date1,date2,date3,tdat2
t5,t5.fall2015,E4456,M265,11/3/2015,11/3/2015 11:08,11/3/2015 11:19,NA,Treatment,13.79,Stephanie Walden,ATV,small trees sway,light,none,0,0,10,90,10,NA,0,5,yes,3,9,3,6,5,NA,FR15-AUG/17,S4456,4456,"Very windy, flock of shorebirds (Dunlin?) flying around over the fields.
Water depth unknown at 200, blocked by stubble and veg. Could be only moist, could be up to maybe 3 inches.
Decoys out",40,yes,sparsely vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.5,5,1,1,0,0,0.072516316,0.072516316,0,0,0.070007585,0,0,1,1,0,0,0,0,0,0,12.7,15.24,11.43,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4459,M289,11/3/2015,11/3/2015 11:35,11/3/2015 11:45,NA,Treatment,13.8,Stephanie Walden,ATV,small trees sway,light,none,0,0,5,95,5,NA,0,5,yes,3,12,3,12,6,NA,FR15-AUG/17,S4459,4459,"No birds
Flock of shorebirds still flying around
Water depth unknown at 200, blocked by veg and stubble. Likely just moist.
Decoys out",30,yes,sparsely vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,19.05,19.05,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4462,M241,11/3/2015,11/3/2015 11:58,11/3/2015 12:15,NA,Treatment,18.15,Stephanie Walden,ATV,small trees sway,heavy,none,0,0,50,50,30,NA,20,5,yes,3,9,6,9,3,NA,FR15-AUG/17,S4462,4462,"Water depth unknown at 200, blocked by veg and stubble. Moist to 3 inches likely.
Decoys out",20,yes,sparsely vegetated,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,3,237,237,0,0,13.05785124,13.05785124,0,0,2.643181047,0,0,2,2,0,0,0.258090997,0.258090997,0,0,7.62,15.24,19.05,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4465,M292,11/3/2015,11/3/2015 12:38,11/3/2015 12:44,NA,Treatment,14.17,Stephanie Walden,ATV,small trees sway,none,none,0,80,10,10,10,NA,50,20,yes,3,6,1,1,0,0,FR15-AUG/17,S4465,4465,,20,yes,sparsely vegetated,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,0,2,2,0,0,0.14114326,0.14114326,0,0,0.13203062,0,0,1,1,0,0,0,0,0,0,0,11.43,2.54,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4468,M316,11/3/2015,11/3/2015 12:54,11/3/2015 13:02,NA,Treatment,8.88,Stephanie Walden,ATV,small trees sway,light,none,0,0,90,10,30,NA,30,10,yes,6,6,9,3,0,0,FR15-AUG/17,S4468,4468,Can't see stake bottoms to 100% say water depth is 0 for both,20,yes,sparsely vegetated,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,5,5,0,0,0.563063063,0.563063063,0,0,0.446647398,0,0,2,2,0,0,0.500402424,0.500402424,0,0,0,15.24,15.24,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4471,M225,11/3/2015,11/3/2015 13:21,11/3/2015 13:32,NA,Treatment,15.9,Stephanie Walden,ATV,leaves lifted up,none,none,0,0,40,60,20,NA,30,10,yes,3,6,3,9,2,NA,FR15-AUG/17,S4471,4471,"Can't see base of 200m water stake, blocked by veg and stubble. 0-4 inches?
Decoys out",20,yes,thickly vegetated,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,2,12,12,0,0,0.754716981,0.754716981,0,0,0.56230758,0,0,1,1,0,0,0,0,0,0,5.08,11.43,15.24,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4474,M249,11/3/2015,11/3/2015 13:40,11/3/2015 13:50,NA,Treatment,15.29,Stephanie Walden,ATV,small trees sway,light,none,5,0,70,30,20,NA,30,10,yes,9,9,12,9,2,0,FR15-AUG/17,S4474,4474,"Can't say 100% for sure on either water depth, but more sure of 200m. Veg and stubble blocking.",20,yes,sparsely vegetated,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10.5,1,26,26,0,0,1.700457816,1.700457816,0,0,0.99342132,0,0,1,1,0,0,0,0,0,0,2.54,22.86,26.67,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4477,M281,11/3/2015,11/3/2015 14:08,11/3/2015 14:18,NA,Treatment,15.95,Stephanie Walden,ATV,small trees sway,light,none,5,30,50,20,10,NA,50,10,yes,6,3,1,1,0,0,FR15-AUG/17,S4477,4477,,10,yes,thickly vegetated,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,0,21,21,0,0,1.31661442,1.31661442,0,0,0.840106818,0,0,1,1,0,0,0,0,0,0,0,11.43,2.54,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E448,C022,8/21/2015,8/21/2015 16:56,8/21/2015 16:58,NA,Control,8.86,Simon Avery,Truck,leaves in motion,heavy,none,0,100,0,0,0,NA,0,100,,0,0,0,0,0,0,FR15-AUG/17,S448,448,,0,,sparsely vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/21/2015,8/19/2015,8/16/2015,Fall 2015
t5,t5.fall2015,E4480,M257,11/3/2015,11/3/2015 14:42,11/3/2015 14:53,NA,Treatment,8.46,Stephanie Walden,ATV,leaves lifted up,none,none,0,0,30,70,10,NA,5,5,yes,6,6,9,9,4,NA,FR15-AUG/17,S4480,4480,"200m water depth blocked by veg and stubble. Water depth no more than 4 inches.
Decoys out",30,yes,sparsely vegetated,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,10,10,0,0,1.182033097,1.182033097,0,0,0.780257055,0,0,2,2,0,0,0.610864302,0.610864302,0,0,10.16,15.24,22.86,11/3/2015,11/1/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4483,M263,10/22/2015,10/22/2015 11:39,10/22/2015 12:15,NA,Treatment,12.95,Greg Golet,Truck,leaves in motion,heavy,none,0,0,5,95,0,NA,5,5,yes,6,6,0,0,4,3,FR15-OCT/15,S4483,4483,,20,yes,thickly vegetated,0,0,0,0,0,4,20,7,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3.5,72,72,0,0,5.55984556,5.55984556,0,0,1.88096706,0,0,5,5,0,0,1.245689256,1.245689256,0,0,8.89,15.24,0,10/22/2015,10/22/2015,10/16/2015,Fall 2015
t5,t5.fall2015,E4486,M226,10/22/2015,10/22/2015 12:22,10/22/2015 12:40,NA,Treatment,14.66,Greg Golet,Truck,leaves in motion,heavy,none,0,0,50,50,0,NA,40,10,yes,6,6,0,0,2,2,FR15-OCT/15,S4486,4486,,30,yes,thickly vegetated,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,5,5,0,0,0.34106412,0.34106412,0,0,0.293463418,0,0,2,2,0,0,0.673011667,0.673011667,0,0,5.08,15.24,0,10/22/2015,10/22/2015,10/16/2015,Fall 2015
t5,t5.fall2015,E4489,M329,10/22/2015,10/22/2015 12:45,10/22/2015 12:58,NA,Treatment,13.78,Greg Golet,Truck,leaves in motion,heavy,none,0,0,80,20,30,NA,30,10,yes,6,6,0,0,2,1,FR15-OCT/15,S4489,4489,"Straw hides water depth at 200 m steak
Pipets and meadowlarks",20,yes,thickly vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,15.24,0,10/22/2015,10/22/2015,10/16/2015,Fall 2015
t5,t5.fall2015,E4492,M330,10/22/2015,10/22/2015 13:01,10/22/2015 13:11,NA,Treatment,12.08,Greg Golet,Truck,leaves in motion,heavy,none,0,0,80,20,0,NA,30,10,yes,6,6,0,0,1,1,FR15-OCT/15,S4492,4492,Field needs more water,40,yes,thickly vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,2,0,0.165562914,0,0.165562914,0,0,0.153204158,0,1,0,1,0,0,0,0,0,2.54,15.24,0,10/22/2015,10/22/2015,10/16/2015,Fall 2015
t5,t5.fall2015,E4495,M331,10/22/2015,10/22/2015 13:14,10/22/2015 13:25,NA,Treatment,12.29,Greg Golet,Truck,leaves in motion,heavy,none,0,0,60,40,5,NA,30,10,yes,6,6,0,0,3,2,FR15-OCT/15,S4495,4495,,30,yes,thickly vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,15.24,0,10/22/2015,10/22/2015,10/16/2015,Fall 2015
t5,t5.fall2015,E4498,M332,10/22/2015,10/22/2015 13:35,10/22/2015 13:52,NA,Treatment,12.73,Greg Golet,Truck,leaves in motion,heavy,none,0,0,30,70,5,NA,20,10,yes,6,6,6,0,2,3,FR15-OCT/15,S4498,4498,,30,yes,thickly vegetated,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2.5,12,11,1,0,0.942655145,0.86410055,0.078554595,0,0.622778658,0.075621807,0,2,1,1,0,0.286835983,0,0,0,6.35,15.24,7.62,10/22/2015,10/22/2015,10/16/2015,Fall 2015
t5,t5.fall2015,E4501,C003,11/4/2015,11/4/2015 11:39,11/4/2015 11:58,NA,Control,16.6,Simon Avery,Truck,leaves in motion,light,none,0,10,70,20,0,NA,40,10,yes,6,6,0,0,1,NA,FR15-AUG/17,S4501,4501,,30,yes,sparsely vegetated,0,0,0,0,0,25,0,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,208,192,16,0,12.53012048,11.56626506,0.963855422,0,2.531015847,0.674909593,0,4,3,1,0,0.680323595,0.443228741,0,0,2.54,15.24,0,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4504,C029,11/4/2015,11/4/2015 12:03,11/4/2015 12:15,NA,Control,11.43,Simon Avery,Truck,leaves in motion,light,none,0,0,0,100,0,NA,0,5,yes,3,3,0,0,3,3,FR15-AUG/17,S4504,4504,,30,yes,sparsely vegetated,0,0,0,0,0,34,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,79,60,19,0,6.911636045,5.249343832,1.662292213,0,1.832476471,0.979187486,0,4,3,1,0,1.160584755,0.80174716,0,0,7.62,7.62,0,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4507,C007,11/4/2015,11/4/2015 12:19,11/4/2015 12:23,NA,Control,14.67,Simon Avery,Truck,leaves in motion,light,none,0,0,0,100,0,NA,0,5,yes,3,3,0,0,6,NA,FR15-AUG/17,S4507,4507,,20,yes,sparsely vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,7.62,0,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E451,C024,8/21/2015,8/21/2015 17:02,8/21/2015 17:03,NA,Control,6.83,Simon Avery,Truck,leaves in motion,heavy,none,0,100,0,0,0,NA,0,100,,0,0,0,0,0,0,FR15-AUG/17,S451,451,,0,,sparsely vegetated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/21/2015,8/19/2015,8/16/2015,Fall 2015
t5,t5.fall2015,E4510,M235,11/4/2015,11/4/2015 12:57,11/4/2015 13:17,NA,Treatment,12.86,Simon Avery,Truck,leaves in motion,light,none,0,0,30,70,0,NA,10,20,yes,3,3,0,0,3,3,FR15-AUG/17,S4510,4510,,30,yes,sparsely vegetated,0,0,0,0,0,265,6,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,341,340,0,0,26.5163297,26.43856921,0,0,3.311949659,0,0,5,4,0,0,0.731789866,0.713852734,0,0,7.62,7.62,0,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4513,M251,11/4/2015,11/4/2015 13:20,11/4/2015 13:30,NA,Treatment,8.09,Simon Avery,Truck,leaves in motion,light,none,0,0,50,50,10,NA,50,0,yes,6,6,3,3,2,NA,FR15-AUG/17,S4513,4513,,30,yes,sparsely vegetated,0,0,0,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,2,45,44,0,0,5.562422744,5.43881335,0,0,1.862344261,0,0,3,2,0,0,0.287364305,0.184907399,0,0,5.08,15.24,7.62,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4516,M219,11/4/2015,11/4/2015 13:31,11/4/2015 13:47,NA,Treatment,15.87,Simon Avery,Truck,leaves in motion,light,none,0,0,30,70,5,NA,20,10,yes,3,3,1,1,2,NA,FR15-AUG/17,S4516,4516,,30,yes,sparsely vegetated,0,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,38,28,10,0,2.394454946,1.764335224,0.630119723,0,1.016800181,0.488653462,0,6,5,1,0,1.097362153,0.707109463,0,0,5.08,7.62,2.54,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4519,M290,11/4/2015,11/4/2015 13:51,11/4/2015 14:09,NA,Treatment,14.77,Simon Avery,Truck,leaves in motion,light,none,0,0,60,40,5,NA,20,20,yes,6,6,3,3,2,NA,FR15-AUG/17,S4519,4519,,30,yes,sparsely vegetated,0,0,0,0,0,227,0,88,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,338,338,0,0,22.88422478,22.88422478,0,0,3.17321819,0,0,4,4,0,0,0.820706963,0.820706963,0,0,5.08,15.24,7.62,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4522,M295,11/4/2015,11/4/2015 14:10,11/4/2015 14:31,NA,Treatment,14.55,Simon Avery,Truck,leaves in motion,light,none,0,0,60,40,10,NA,20,20,yes,6,6,3,3,2,NA,FR15-AUG/17,S4522,4522,,30,yes,sparsely vegetated,0,0,0,0,0,244,0,42,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,360,360,0,0,24.74226804,24.74226804,0,0,3.248134312,0,0,5,5,0,0,0.915439975,0.915439975,0,0,5.08,15.24,7.62,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4525,M279,11/4/2015,11/4/2015 14:45,11/4/2015 14:47,NA,Treatment,8.12,Simon Avery,Truck,leaves in motion,light,none,0,0,70,30,0,NA,40,5,yes,6,6,0,0,2,NA,FR15-AUG/17,S4525,4525,,30,yes,sparsely vegetated,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,4,0,0,0.492610837,0.492610837,0,0,0.400526826,0,0,1,1,0,0,0,0,0,0,5.08,15.24,0,11/4/2015,11/4/2015,11/1/2015,Fall 2015
t5,t5.fall2015,E4528,M159,11/4/2015,11/4/2015 14:53,11/4/2015 15:16,NA,Treatment,16.16,Simon Avery,Truck,leaves in motion,none,none,0,0,0,100,0,NA,0,5,yes,6,6,0,0,3,4,FR15-AUG/17,S4528,4528,,40,yes,sparsely vegetated,0,0,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3.5,1805,1805,0,0,111.6955446,111.6955446,0,0,4.724689887,0,0,2,2,0,0,0.116653041,0.116653041,0,0,8.89,15.24,0,11/4/2015,11/4/2015,11/1/2015,Fall 2015
